cadena,bandera,provincia,lat,lon,id_comercio,id_sucursal
Día,Supermercados DIA,AR-B,-34.706490,-58.389999,15,122
Día,Supermercados DIA,AR-B,-34.703903,-58.295742,15,5149
Día,Supermercados DIA,AR-B,-34.700546,-58.586159,15,5345
Día,Supermercados DIA,AR-B,-34.699703,-58.624729,15,23
Día,Supermercados DIA,AR-B,-34.698681,-58.505566,15,5338
Día,Supermercados DIA,AR-B,-34.695786,-58.604221,15,5299
Día,Supermercados DIA,AR-B,-34.692726,-58.607723,15,53
Día,Supermercados DIA,AR-B,-34.692379,-58.332001,15,5522
Día,Supermercados DIA,AR-B,-34.691238,-58.337872,15,1047
Día,Supermercados DIA,AR-B,-34.688778,-58.380608,15,152
Día,Supermercados DIA,AR-B,-34.687889,-58.522579,15,1006
Día,Supermercados DIA,AR-B,-34.686676,-58.731846,15,28
Día,Supermercados DIA,AR-B,-34.685963,-58.398201,15,5235
Día,Supermercados DIA,AR-B,-34.683552,-58.590851,15,5143
Día,Supermercados DIA,AR-B,-34.683033,-58.555302,15,19
Día,Supermercados DIA,AR-B,-34.682640,-58.665443,15,5331
Día,Supermercados DIA,AR-B,-34.682556,-58.666737,15,1027
Día,Supermercados DIA,AR-B,-34.681168,-58.703220,15,5376
Día,Supermercados DIA,AR-B,-34.679901,-58.510872,15,140
Día,Supermercados DIA,AR-B,-34.673023,-58.732925,15,5371
Día,Supermercados DIA,AR-B,-34.670952,-58.390400,15,1505
Día,Supermercados DIA,AR-B,-34.669918,-58.411102,15,128
Día,Supermercados DIA,AR-B,-34.667316,-58.530643,15,44
Día,Supermercados DIA,AR-B,-34.666515,-58.727940,15,5539
Día,Supermercados DIA,AR-B,-34.666096,-58.616848,15,1035
Día,Supermercados DIA,AR-B,-34.665985,-58.577332,15,5266
Día,Supermercados DIA,AR-B,-34.665894,-58.415867,15,5438
Día,Supermercados DIA,AR-B,-34.664459,-58.361259,15,5309
Día,Supermercados DIA,AR-B,-34.664120,-58.700397,15,5501
Día,Supermercados DIA,AR-B,-34.661259,-58.726311,15,64
Día,Supermercados DIA,AR-B,-34.661259,-58.364140,15,1534
Día,Supermercados DIA,AR-B,-34.659431,-59.659431,15,5327
Día,Supermercados DIA,AR-B,-34.658344,-58.530865,15,5281
Día,Supermercados DIA,AR-B,-34.657486,-58.540791,15,1009
Día,Supermercados DIA,AR-B,-34.656601,-58.648697,15,1011
Día,Supermercados DIA,AR-B,-34.655979,-58.762383,15,99
Día,Supermercados DIA,AR-B,-34.654240,-58.793415,15,5420
Día,Supermercados DIA,AR-B,-34.654221,-58.572136,15,5315
Día,Supermercados DIA,AR-B,-34.653950,-59.432369,15,212
Día,Supermercados DIA,AR-B,-34.650490,-58.784115,15,1083
Día,Supermercados DIA,AR-B,-34.649876,-58.650433,15,1026
Día,Supermercados DIA,AR-B,-34.649460,-58.617081,15,5589
Día,Supermercados DIA,AR-B,-34.649380,-58.624187,15,5544
Día,Supermercados DIA,AR-B,-34.648037,-58.564194,15,157
Día,Supermercados DIA,AR-B,-34.647480,-58.796413,15,1015
Día,Supermercados DIA,AR-B,-34.647419,-58.622425,15,5318
Día,Supermercados DIA,AR-B,-34.646763,-58.618488,15,98
Día,Supermercados DIA,AR-B,-34.646400,-58.540363,15,5115
Día,Supermercados DIA,AR-B,-34.646011,-58.592937,15,30
Día,Supermercados DIA,AR-B,-34.643978,-58.683784,15,1007
Día,Supermercados DIA,AR-B,-34.640274,-58.541824,15,9
Día,Supermercados DIA,AR-B,-34.638962,-58.737751,15,165
Día,Supermercados DIA,AR-B,-34.638371,-58.563770,15,5118
Día,Supermercados DIA,AR-B,-34.637581,-58.828178,15,129
Día,Supermercados DIA,AR-B,-34.636677,-58.802593,15,5458
Día,Supermercados DIA,AR-B,-34.635246,-58.860947,15,177
Día,Supermercados DIA,AR-B,-34.634850,-58.542461,15,5461
Día,Supermercados DIA,AR-B,-34.634674,-60.464222,15,281
Día,Supermercados DIA,AR-B,-34.634659,-58.580479,15,5611
Día,Supermercados DIA,AR-B,-34.633595,-58.783554,15,1019
Día,Supermercados DIA,AR-B,-34.630707,-58.589741,15,68
Día,Supermercados DIA,AR-B,-34.630470,-58.632568,15,5280
Día,Supermercados DIA,AR-B,-34.627880,-58.656715,15,169
Día,Supermercados DIA,AR-B,-34.627522,-58.564381,15,5168
Día,Supermercados DIA,AR-B,-34.623863,-58.558250,15,1070
Día,Supermercados DIA,AR-B,-34.618229,-58.544250,15,130
Día,Supermercados DIA,AR-B,-34.614513,-58.636448,15,5543
Día,Supermercados DIA,AR-B,-34.613937,-58.551964,15,5413
Día,Supermercados DIA,AR-B,-34.613125,-58.562489,15,148
Día,Supermercados DIA,AR-B,-34.613029,-58.416988,15,5487
Día,Supermercados DIA,AR-B,-34.612129,-58.639011,15,5512
Día,Supermercados DIA,AR-B,-34.611073,-58.578728,15,5200
Día,Supermercados DIA,AR-B,-34.610420,-58.944473,15,1032
Día,Supermercados DIA,AR-B,-34.610054,-58.562836,15,5268
Día,Supermercados DIA,AR-B,-34.609859,-58.570370,15,5407
Día,Supermercados DIA,AR-B,-34.609787,-58.382824,15,5485
Día,Supermercados DIA,AR-B,-34.608715,-58.643543,15,1028
Día,Supermercados DIA,AR-B,-34.605900,-58.560272,15,5380
Día,Supermercados DIA,AR-B,-34.605083,-58.866161,15,5406
Día,Supermercados DIA,AR-B,-34.605000,-58.594872,15,499
Día,Supermercados DIA,AR-B,-34.604519,-58.592789,15,5513
Día,Supermercados DIA,AR-B,-34.603210,-58.635227,15,5465
Día,Supermercados DIA,AR-B,-34.602875,-58.949726,15,5193
Día,Supermercados DIA,AR-B,-34.601776,-58.561817,15,10
Día,Supermercados DIA,AR-B,-34.601772,-58.527409,15,5257
Día,Supermercados DIA,AR-B,-34.598801,-60.958870,15,5612
Día,Supermercados DIA,AR-B,-34.597584,-58.542358,15,183
Día,Supermercados DIA,AR-B,-34.597210,-58.561657,15,5212
Día,Supermercados DIA,AR-B,-34.594967,-58.549747,15,5162
Día,Supermercados DIA,AR-B,-34.594044,-58.537334,15,5456
Día,Supermercados DIA,AR-B,-34.593121,-58.571362,15,151
Día,Supermercados DIA,AR-B,-34.592327,-58.624371,15,5416
Día,Supermercados DIA,AR-B,-34.591164,-58.559158,15,105
Día,Supermercados DIA,AR-B,-34.591076,-60.932716,15,5144
Día,Supermercados DIA,AR-B,-34.589119,-58.572258,15,5452
Día,Supermercados DIA,AR-B,-34.587170,-58.643181,15,5572
Día,Supermercados DIA,AR-B,-34.586784,-58.576382,15,147
Día,Supermercados DIA,AR-B,-34.586124,-58.595551,15,1022
Día,Supermercados DIA,AR-B,-34.585651,-58.747631,15,110
Día,Supermercados DIA,AR-B,-34.584515,-58.586723,15,5370
Día,Supermercados DIA,AR-B,-34.582760,-58.658566,15,94
Día,Supermercados DIA,AR-B,-34.581535,-58.541504,15,5502
Día,Supermercados DIA,AR-B,-34.581039,-58.638821,15,5526
Día,Supermercados DIA,AR-B,-34.580936,-58.753864,15,5157
Día,Supermercados DIA,AR-B,-34.580429,-59.103924,15,5306
Día,Supermercados DIA,AR-B,-34.580124,-58.553818,15,5453
Día,Supermercados DIA,AR-B,-34.578934,-58.544216,15,5397
Día,Supermercados DIA,AR-B,-34.577995,-60.948959,15,5587
Día,Supermercados DIA,AR-B,-34.575722,-58.549969,15,5503
Día,Supermercados DIA,AR-B,-34.575485,-58.530716,15,5477
Día,Supermercados DIA,AR-B,-34.575054,-58.539509,15,5395
Día,Supermercados DIA,AR-B,-34.574436,-58.574486,15,77
Día,Supermercados DIA,AR-B,-34.573864,-58.532631,15,14
Día,Supermercados DIA,AR-B,-34.573444,-58.531776,15,5495
Día,Supermercados DIA,AR-B,-34.573357,-59.115608,15,5464
Día,Supermercados DIA,AR-B,-34.571827,-58.523605,15,5530
Día,Supermercados DIA,AR-B,-34.571808,-58.613834,15,5537
Día,Supermercados DIA,AR-B,-34.571709,-58.602062,15,1014
Día,Supermercados DIA,AR-B,-34.571140,-58.616364,15,5167
Día,Supermercados DIA,AR-B,-34.570648,-58.538860,15,5455
Día,Supermercados DIA,AR-B,-34.569870,-58.547916,15,207
Día,Supermercados DIA,AR-B,-34.567207,-58.642048,15,5497
Día,Supermercados DIA,AR-B,-34.567024,-59.111164,15,48
Día,Supermercados DIA,AR-B,-34.566872,-58.545025,15,5493
Día,Supermercados DIA,AR-B,-34.566288,-58.465122,15,5489
Día,Supermercados DIA,AR-B,-34.565277,-58.684299,15,134
Día,Supermercados DIA,AR-B,-34.562836,-58.610172,15,61
Día,Supermercados DIA,AR-B,-34.561409,-58.521439,15,5483
Día,Supermercados DIA,AR-B,-34.560570,-58.595951,15,5566
Día,Supermercados DIA,AR-B,-34.558231,-58.569973,15,106
Día,Supermercados DIA,AR-B,-34.557907,-58.535820,15,5142
Día,Supermercados DIA,AR-B,-34.551476,-58.511913,15,5428
Día,Supermercados DIA,AR-B,-34.551365,-58.557880,15,5291
Día,Supermercados DIA,AR-B,-34.550583,-58.557652,15,5498
Día,Supermercados DIA,AR-B,-34.550423,-58.552513,15,139
Día,Supermercados DIA,AR-B,-34.550293,-58.590111,15,5344
Día,Supermercados DIA,AR-B,-34.549358,-58.507511,15,5429
Día,Supermercados DIA,AR-B,-34.549221,-58.702522,15,5244
Día,Supermercados DIA,AR-B,-34.547302,-58.557606,15,5549
Día,Supermercados DIA,AR-B,-34.546947,-58.582493,15,1029
Día,Supermercados DIA,AR-B,-34.546940,-58.717003,15,5217
Día,Supermercados DIA,AR-B,-34.544655,-58.568523,15,160
Día,Supermercados DIA,AR-B,-34.544353,-58.712109,15,5510
Día,Supermercados DIA,AR-B,-34.543804,-58.634472,15,5474
Día,Supermercados DIA,AR-B,-34.540699,-58.710819,15,287
Día,Supermercados DIA,AR-B,-34.540585,-58.716217,15,5422
Día,Supermercados DIA,AR-B,-34.537621,-58.511715,15,57
Día,Supermercados DIA,AR-B,-34.537155,-58.719166,15,5245
Día,Supermercados DIA,AR-B,-34.536991,-58.577866,15,5551
Día,Supermercados DIA,AR-B,-34.533657,-58.557652,15,5534
Día,Supermercados DIA,AR-B,-34.532478,-58.575497,15,87
Día,Supermercados DIA,AR-B,-34.531891,-58.500389,15,5403
Día,Supermercados DIA,AR-B,-34.531731,-58.722107,15,102
Día,Supermercados DIA,AR-B,-34.531567,-58.526211,15,1004
Día,Supermercados DIA,AR-B,-34.531296,-58.555111,15,204
Día,Supermercados DIA,AR-B,-34.529240,-58.776615,15,5561
Día,Supermercados DIA,AR-B,-34.528614,-58.493141,15,84
Día,Supermercados DIA,AR-B,-34.526112,-58.519035,15,5134
Día,Supermercados DIA,AR-B,-34.525555,-58.482845,15,5307
Día,Supermercados DIA,AR-B,-34.524731,-58.547318,15,100
Día,Supermercados DIA,AR-B,-34.522896,-58.751278,15,338
Día,Supermercados DIA,AR-B,-34.521839,-58.739819,15,5449
Día,Supermercados DIA,AR-B,-34.521824,-58.787693,15,1040
Día,Supermercados DIA,AR-B,-34.518921,-58.560509,15,1008
Día,Supermercados DIA,AR-B,-34.518559,-58.500584,15,103
Día,Supermercados DIA,AR-B,-34.517513,-58.672230,15,5374
Día,Supermercados DIA,AR-B,-34.514175,-58.530518,15,1038
Día,Supermercados DIA,AR-B,-34.509872,-58.577560,15,158
Día,Supermercados DIA,AR-B,-34.509697,-58.729614,15,1037
Día,Supermercados DIA,AR-B,-34.508942,-58.491829,15,161
Día,Supermercados DIA,AR-B,-34.505169,-58.719269,15,5571
Día,Supermercados DIA,AR-B,-34.504513,-58.667110,15,132
Día,Supermercados DIA,AR-B,-34.502419,-58.764526,15,5499
Día,Supermercados DIA,AR-B,-34.501919,-58.667915,15,5476
Día,Supermercados DIA,AR-B,-34.501808,-58.680740,15,5421
Día,Supermercados DIA,AR-B,-34.500946,-58.691772,15,5260
Día,Supermercados DIA,AR-B,-34.499386,-58.695221,15,119
Día,Supermercados DIA,AR-B,-34.499249,-58.716324,15,5432
Día,Supermercados DIA,AR-B,-34.498299,-58.638996,15,101
Día,Supermercados DIA,AR-B,-34.497818,-58.489269,15,37
Día,Supermercados DIA,AR-B,-34.495262,-61.541840,15,571
Día,Supermercados DIA,AR-B,-34.494026,-58.704918,15,186
Día,Supermercados DIA,AR-B,-34.491596,-58.729553,15,5496
Día,Supermercados DIA,AR-B,-34.491348,-58.840305,15,113
Día,Supermercados DIA,AR-B,-34.490616,-59.077969,15,5377
Día,Supermercados DIA,AR-B,-34.490437,-58.624077,15,1030
Día,Supermercados DIA,AR-B,-34.488770,-58.724693,15,1003
Día,Supermercados DIA,AR-B,-34.485329,-58.729134,15,5473
Día,Supermercados DIA,AR-B,-34.483898,-58.724873,15,5123
Día,Supermercados DIA,AR-B,-34.483742,-58.783031,15,5567
Día,Supermercados DIA,AR-B,-34.472672,-58.762684,15,66
Día,Supermercados DIA,AR-B,-34.471870,-58.655602,15,5620
Día,Supermercados DIA,AR-B,-34.469292,-58.651222,15,270
Día,Supermercados DIA,AR-B,-34.466629,-58.645859,15,5545
Día,Supermercados DIA,AR-B,-34.466343,-58.584656,15,5507
Día,Supermercados DIA,AR-B,-34.461411,-58.775517,15,89
Día,Supermercados DIA,AR-B,-34.461311,-58.576408,15,5357
Día,Supermercados DIA,AR-B,-34.458946,-58.568741,15,156
Día,Supermercados DIA,AR-B,-34.457829,-58.629868,15,138
Día,Supermercados DIA,AR-B,-34.457500,-58.681648,15,125
Día,Supermercados DIA,AR-B,-34.453545,-58.649574,15,5386
Día,Supermercados DIA,AR-B,-34.452766,-58.907902,15,283
Día,Supermercados DIA,AR-B,-34.452343,-58.539547,15,146
Día,Supermercados DIA,AR-B,-34.451767,-58.797493,15,92
Día,Supermercados DIA,AR-B,-34.448063,-58.564095,15,598
Día,Supermercados DIA,AR-B,-34.446854,-58.547485,15,5433
Día,Supermercados DIA,AR-B,-34.442860,-59.446896,15,258
Día,Supermercados DIA,AR-B,-34.438007,-58.682346,15,5528
Día,Supermercados DIA,AR-B,-34.433483,-58.567722,15,5321
Día,Supermercados DIA,AR-B,-34.425571,-58.577034,15,171
Día,Supermercados DIA,AR-B,-34.421867,-58.741776,15,145
Día,Supermercados DIA,AR-B,-34.420818,-58.734810,15,5506
Día,Supermercados DIA,AR-B,-34.420540,-58.868763,15,187
Día,Supermercados DIA,AR-B,-34.419544,-58.728603,15,81
Día,Supermercados DIA,AR-B,-34.418457,-58.596024,15,264
Día,Supermercados DIA,AR-B,-34.413895,-58.605206,15,5301
Día,Supermercados DIA,AR-B,-34.410381,-58.686394,15,149
Día,Supermercados DIA,AR-B,-34.409351,-58.771732,15,179
Día,Supermercados DIA,AR-B,-34.391594,-58.738735,15,116
Día,Supermercados DIA,AR-B,-34.383804,-58.830139,15,137
Día,Supermercados DIA,AR-B,-34.380669,-59.822327,15,313
Día,Supermercados DIA,AR-B,-34.350060,-58.791458,15,1036
Día,Supermercados DIA,AR-B,-34.344429,-58.791622,15,194
Día,Supermercados DIA,AR-B,-34.299702,-60.242790,15,945
Día,Supermercados DIA,AR-B,-34.245831,-59.464058,15,675
Día,Supermercados DIA,AR-B,-34.197124,-60.737495,15,5195
Día,Supermercados DIA,AR-B,-34.195900,-60.732517,15,237
Día,Supermercados DIA,AR-B,-34.178768,-59.799351,15,5599
Día,Supermercados DIA,AR-B,-34.175739,-58.954151,15,5590
Día,Supermercados DIA,AR-B,-34.173214,-59.795795,15,222
Día,Supermercados DIA,AR-B,-34.164112,-58.957977,15,233
Día,Supermercados DIA,AR-B,-34.098034,-59.024441,15,216
Día,Supermercados DIA,AR-B,-34.061752,-60.104691,15,243
Día,Supermercados DIA,AR-B,-34.061546,-60.101513,15,5219
Día,Supermercados DIA,AR-B,-34.043819,-59.198059,15,5601
Día,Supermercados DIA,AR-B,-33.910759,-60.582951,15,5588
Día,Supermercados DIA,AR-B,-33.899330,-60.584091,15,5582
Día,Supermercados DIA,AR-B,-33.895401,-60.573410,15,5575
Día,Supermercados DIA,AR-B,-33.893990,-60.569073,15,234
Día,Supermercados DIA,AR-B,-33.893120,-61.102165,15,5187
Día,Supermercados DIA,AR-B,-33.689495,-59.674984,15,5180
Día,Supermercados DIA,AR-B,-33.681690,-59.666752,15,958
Día,Supermercados DIA,AR-B,-33.500145,-60.064987,15,5274
Día,Supermercados DIA,AR-B,-33.487564,-60.009449,15,5169
Día,Supermercados DIA,AR-B,-33.334602,-60.218899,15,280
Día,Supermercados DIA,AR-C,-34.693684,-58.466427,15,633
Día,Supermercados DIA,AR-C,-34.687172,-58.476986,15,32
Día,Supermercados DIA,AR-C,-34.685413,-58.474361,15,685
Día,Supermercados DIA,AR-C,-34.681007,-58.467957,15,1521
Día,Supermercados DIA,AR-C,-34.680607,-58.478596,15,531
Día,Supermercados DIA,AR-C,-34.678345,-58.487316,15,1066
Día,Supermercados DIA,AR-C,-34.677662,-58.475307,15,727
Día,Supermercados DIA,AR-C,-34.676689,-58.454441,15,793
Día,Supermercados DIA,AR-C,-34.676464,-58.493397,15,386
Día,Supermercados DIA,AR-C,-34.676041,-58.476181,15,47
Día,Supermercados DIA,AR-C,-34.674477,-58.471889,15,530
Día,Supermercados DIA,AR-C,-34.674370,-58.479935,15,551
Día,Supermercados DIA,AR-C,-34.673309,-58.485943,15,615
Día,Supermercados DIA,AR-C,-34.672817,-58.499439,15,1526
Día,Supermercados DIA,AR-C,-34.668423,-58.486858,15,404
Día,Supermercados DIA,AR-C,-34.668003,-58.506874,15,469
Día,Supermercados DIA,AR-C,-34.667469,-58.473454,15,85
Día,Supermercados DIA,AR-C,-34.665375,-58.442711,15,75
Día,Supermercados DIA,AR-C,-34.665169,-58.503349,15,1533
Día,Supermercados DIA,AR-C,-34.664398,-58.448959,15,356
Día,Supermercados DIA,AR-C,-34.663258,-58.488739,15,347
Día,Supermercados DIA,AR-C,-34.662712,-58.506603,15,740
Día,Supermercados DIA,AR-C,-34.662235,-58.439789,15,952
Día,Supermercados DIA,AR-C,-34.661320,-58.516304,15,702
Día,Supermercados DIA,AR-C,-34.661018,-58.483574,15,521
Día,Supermercados DIA,AR-C,-34.659477,-58.428638,15,377
Día,Supermercados DIA,AR-C,-34.659424,-58.476612,15,429
Día,Supermercados DIA,AR-C,-34.659134,-58.442379,15,720
Día,Supermercados DIA,AR-C,-34.657242,-58.509575,15,299
Día,Supermercados DIA,AR-C,-34.655434,-58.414154,15,1520
Día,Supermercados DIA,AR-C,-34.655281,-58.475903,15,1090
Día,Supermercados DIA,AR-C,-34.655216,-58.522392,15,306
Día,Supermercados DIA,AR-C,-34.655083,-58.495979,15,457
Día,Supermercados DIA,AR-C,-34.653561,-58.404484,15,697
Día,Supermercados DIA,AR-C,-34.653473,-58.388721,15,1086
Día,Supermercados DIA,AR-C,-34.653076,-58.481415,15,387
Día,Supermercados DIA,AR-C,-34.652409,-58.503361,15,46
Día,Supermercados DIA,AR-C,-34.651920,-58.414822,15,612
Día,Supermercados DIA,AR-C,-34.651711,-58.418030,15,336
Día,Supermercados DIA,AR-C,-34.651054,-58.471283,15,358
Día,Supermercados DIA,AR-C,-34.651054,-58.491154,15,447
Día,Supermercados DIA,AR-C,-34.650879,-58.515312,15,45
Día,Supermercados DIA,AR-C,-34.649887,-58.501270,15,721
Día,Supermercados DIA,AR-C,-34.649078,-58.379246,15,745
Día,Supermercados DIA,AR-C,-34.648685,-58.488419,15,136
Día,Supermercados DIA,AR-C,-34.647987,-58.521935,15,608
Día,Supermercados DIA,AR-C,-34.647980,-58.506329,15,1532
Día,Supermercados DIA,AR-C,-34.647575,-58.428471,15,642
Día,Supermercados DIA,AR-C,-34.647446,-58.376324,15,520
Día,Supermercados DIA,AR-C,-34.646767,-58.514008,15,411
Día,Supermercados DIA,AR-C,-34.646343,-58.467346,15,133
Día,Supermercados DIA,AR-C,-34.646240,-58.458889,15,1527
Día,Supermercados DIA,AR-C,-34.646221,-58.414440,15,1543
Día,Supermercados DIA,AR-C,-34.645779,-58.420357,15,1542
Día,Supermercados DIA,AR-C,-34.645374,-58.465164,15,682
Día,Supermercados DIA,AR-C,-34.644199,-58.498665,15,515
Día,Supermercados DIA,AR-C,-34.643654,-58.492714,15,56
Día,Supermercados DIA,AR-C,-34.643330,-58.485645,15,533
Día,Supermercados DIA,AR-C,-34.643223,-58.441807,15,1523
Día,Supermercados DIA,AR-C,-34.642956,-58.423542,15,749
Día,Supermercados DIA,AR-C,-34.642918,-58.397827,15,748
Día,Supermercados DIA,AR-C,-34.642727,-58.391369,15,938
Día,Supermercados DIA,AR-C,-34.642460,-58.438805,15,772
Día,Supermercados DIA,AR-C,-34.642437,-58.435890,15,368
Día,Supermercados DIA,AR-C,-34.642353,-58.526215,15,559
Día,Supermercados DIA,AR-C,-34.642342,-58.455521,15,205
Día,Supermercados DIA,AR-C,-34.641647,-58.488758,15,456
Día,Supermercados DIA,AR-C,-34.641251,-58.369076,15,360
Día,Supermercados DIA,AR-C,-34.641014,-58.428989,15,572
Día,Supermercados DIA,AR-C,-34.640835,-58.446682,15,649
Día,Supermercados DIA,AR-C,-34.640827,-58.425663,15,907
Día,Supermercados DIA,AR-C,-34.640759,-58.456776,15,684
Día,Supermercados DIA,AR-C,-34.640175,-58.481304,15,263
Día,Supermercados DIA,AR-C,-34.639893,-58.389912,15,555
Día,Supermercados DIA,AR-C,-34.639576,-58.527683,15,21
Día,Supermercados DIA,AR-C,-34.639507,-58.412140,15,930
Día,Supermercados DIA,AR-C,-34.639503,-58.421513,15,618
Día,Supermercados DIA,AR-C,-34.639442,-58.517021,15,953
Día,Supermercados DIA,AR-C,-34.639328,-58.512081,15,505
Día,Supermercados DIA,AR-C,-34.639294,-58.520687,15,709
Día,Supermercados DIA,AR-C,-34.638988,-58.362526,15,536
Día,Supermercados DIA,AR-C,-34.638538,-58.466030,15,628
Día,Supermercados DIA,AR-C,-34.638412,-58.505329,15,513
Día,Supermercados DIA,AR-C,-34.637993,-58.451847,15,737
Día,Supermercados DIA,AR-C,-34.637775,-58.424133,15,370
Día,Supermercados DIA,AR-C,-34.637600,-58.484264,15,620
Día,Supermercados DIA,AR-C,-34.637562,-58.431988,15,693
Día,Supermercados DIA,AR-C,-34.637539,-58.500172,15,91
Día,Supermercados DIA,AR-C,-34.637375,-58.369709,15,209
Día,Supermercados DIA,AR-C,-34.637230,-58.415775,15,403
Día,Supermercados DIA,AR-C,-34.636959,-58.404556,15,4
Día,Supermercados DIA,AR-C,-34.636745,-58.492626,15,686
Día,Supermercados DIA,AR-C,-34.636692,-58.461731,15,508
Día,Supermercados DIA,AR-C,-34.636253,-58.476799,15,741
Día,Supermercados DIA,AR-C,-34.635872,-58.360313,15,33
Día,Supermercados DIA,AR-C,-34.635544,-58.448376,15,262
Día,Supermercados DIA,AR-C,-34.635525,-58.488991,15,8
Día,Supermercados DIA,AR-C,-34.635220,-58.371166,15,657
Día,Supermercados DIA,AR-C,-34.635162,-58.438339,15,29
Día,Supermercados DIA,AR-C,-34.634403,-58.391453,15,142
Día,Supermercados DIA,AR-C,-34.633816,-58.436146,15,579
Día,Supermercados DIA,AR-C,-34.633770,-58.481659,15,383
Día,Supermercados DIA,AR-C,-34.633533,-58.410080,15,552
Día,Supermercados DIA,AR-C,-34.633316,-58.427341,15,448
Día,Supermercados DIA,AR-C,-34.633270,-58.477985,15,910
Día,Supermercados DIA,AR-C,-34.632717,-58.432587,15,647
Día,Supermercados DIA,AR-C,-34.632622,-58.406136,15,1531
Día,Supermercados DIA,AR-C,-34.632568,-58.462730,15,381
Día,Supermercados DIA,AR-C,-34.632217,-58.475113,15,27
Día,Supermercados DIA,AR-C,-34.632042,-58.360844,15,361
Día,Supermercados DIA,AR-C,-34.631580,-58.491985,15,630
Día,Supermercados DIA,AR-C,-34.631359,-58.524818,15,607
Día,Supermercados DIA,AR-C,-34.631096,-58.370468,15,703
Día,Supermercados DIA,AR-C,-34.630962,-58.471584,15,760
Día,Supermercados DIA,AR-C,-34.630894,-58.398441,15,1072
Día,Supermercados DIA,AR-C,-34.630627,-58.469231,15,390
Día,Supermercados DIA,AR-C,-34.630291,-58.417019,15,742
Día,Supermercados DIA,AR-C,-34.630226,-58.462879,15,1099
Día,Supermercados DIA,AR-C,-34.630165,-58.385590,15,363
Día,Supermercados DIA,AR-C,-34.630016,-58.487354,15,217
Día,Supermercados DIA,AR-C,-34.629906,-58.389191,15,409
Día,Supermercados DIA,AR-C,-34.629898,-58.495422,15,422
Día,Supermercados DIA,AR-C,-34.629852,-58.362850,15,11
Día,Supermercados DIA,AR-C,-34.629822,-58.398052,15,266
Día,Supermercados DIA,AR-C,-34.629761,-58.457287,15,619
Día,Supermercados DIA,AR-C,-34.629616,-58.425880,15,592
Día,Supermercados DIA,AR-C,-34.629105,-58.439518,15,547
Día,Supermercados DIA,AR-C,-34.628948,-58.464268,15,6
Día,Supermercados DIA,AR-C,-34.628735,-58.405357,15,663
Día,Supermercados DIA,AR-C,-34.628693,-58.388882,15,764
Día,Supermercados DIA,AR-C,-34.628620,-58.505856,15,379
Día,Supermercados DIA,AR-C,-34.628498,-58.401939,15,912
Día,Supermercados DIA,AR-C,-34.628376,-58.399277,15,754
Día,Supermercados DIA,AR-C,-34.628365,-58.383572,15,728
Día,Supermercados DIA,AR-C,-34.627853,-58.515644,15,1538
Día,Supermercados DIA,AR-C,-34.627804,-58.366913,15,708
Día,Supermercados DIA,AR-C,-34.627766,-58.433895,15,36
Día,Supermercados DIA,AR-C,-34.627365,-58.446625,15,208
Día,Supermercados DIA,AR-C,-34.627312,-58.428638,15,394
Día,Supermercados DIA,AR-C,-34.626774,-58.468922,15,774
Día,Supermercados DIA,AR-C,-34.626686,-58.424583,15,254
Día,Supermercados DIA,AR-C,-34.626499,-58.391304,15,614
Día,Supermercados DIA,AR-C,-34.626339,-58.378918,15,352
Día,Supermercados DIA,AR-C,-34.626286,-58.456989,15,389
Día,Supermercados DIA,AR-C,-34.626091,-58.450539,15,1098
Día,Supermercados DIA,AR-C,-34.625427,-58.509476,15,723
Día,Supermercados DIA,AR-C,-34.625233,-58.526688,15,529
Día,Supermercados DIA,AR-C,-34.625149,-58.372616,15,293
Día,Supermercados DIA,AR-C,-34.624897,-58.493855,15,60
Día,Supermercados DIA,AR-C,-34.624832,-58.367569,15,900
Día,Supermercados DIA,AR-C,-34.624706,-58.409737,15,124
Día,Supermercados DIA,AR-C,-34.624435,-58.434917,15,491
Día,Supermercados DIA,AR-C,-34.624340,-58.472523,15,13
Día,Supermercados DIA,AR-C,-34.624058,-58.405666,15,929
Día,Supermercados DIA,AR-C,-34.623672,-58.401470,15,5
Día,Supermercados DIA,AR-C,-34.623589,-58.416275,15,35
Día,Supermercados DIA,AR-C,-34.623550,-58.510796,15,20
Día,Supermercados DIA,AR-C,-34.623005,-58.461208,15,224
Día,Supermercados DIA,AR-C,-34.622883,-58.393185,15,271
Día,Supermercados DIA,AR-C,-34.622772,-58.481018,15,717
Día,Supermercados DIA,AR-C,-34.622765,-58.496521,15,461
Día,Supermercados DIA,AR-C,-34.622696,-58.431557,15,369
Día,Supermercados DIA,AR-C,-34.622280,-58.410954,15,766
Día,Supermercados DIA,AR-C,-34.622074,-58.383907,15,532
Día,Supermercados DIA,AR-C,-34.621876,-58.440754,15,214
Día,Supermercados DIA,AR-C,-34.621765,-58.398849,15,733
Día,Supermercados DIA,AR-C,-34.621719,-58.386036,15,911
Día,Supermercados DIA,AR-C,-34.621670,-58.422569,15,638
Día,Supermercados DIA,AR-C,-34.621574,-58.427860,15,16
Día,Supermercados DIA,AR-C,-34.621460,-58.389957,15,349
Día,Supermercados DIA,AR-C,-34.621098,-58.407436,15,557
Día,Supermercados DIA,AR-C,-34.620804,-58.418926,15,730
Día,Supermercados DIA,AR-C,-34.620720,-58.456310,15,698
